time,ticker,action,quantity,target_price,executed_price,commission,slippage_cost,total_cost,realized_pnl,cash_balance,holdings_value,portfolio_value,status,notes
2025-01-02,JPM,buy,416.0,240.0,240.14399999999998,99.89990399999999,59.90399999999045,99999.803904,0.0,900000.196096,99840.0,999840.196096,EXECUTED,
2025-01-02,QQQ,buy,195.0,510.23,510.536138,99.55454691000001,59.696909999995285,99654.10145691001,0.0,800346.09463909,199334.85,999680.94463909,EXECUTED,
2025-01-02,CSCO,buy,1692.0,59.1,59.135459999999995,100.05719832,59.99831999998881,100157.25551832,0.0,700188.83912077,299332.05,999520.8891207699,EXECUTED,
2025-01-02,AAPL,buy,410.0,243.85,243.99630999999997,100.03848709999998,59.98709999998823,100138.52558709998,0.0,600050.31353367,399310.55,999360.8635336701,EXECUTED,
2025-01-02,V,buy,318.0,314.4,314.58863999999994,100.03918751999998,59.987519999988535,100139.22670751998,0.0,499911.0868261501,499289.75,999200.8368261501,EXECUTED,
2025-01-02,GOOG,buy,524.0,190.63,190.74437799999998,99.95005407199999,59.93407199999365,100050.00412607199,0.0,399861.0827000781,599179.87,999040.952700078,EXECUTED,
2025-01-02,AMZN,buy,454.0,220.22,220.35213199999998,100.03986792799999,59.987927999992905,100139.907795928,0.0,299721.1749041501,699159.75,998880.9249041501,EXECUTED,
2025-01-02,NVDA,buy,723.0,138.31,138.39298599999998,100.05812887799999,59.99887799998331,100158.18700687798,0.0,199562.9878972721,799157.88,998720.8678972721,EXECUTED,
2025-01-02,UNH,buy,198.0,504.51,504.81270599999993,99.95291578799998,59.93578799998886,100052.86870378799,0.0,99510.11919348412,899050.86,998560.9791934841,EXECUTED,
2025-01-02,GOOGL,buy,524.4739366853368,189.43,189.543658,99.41070848499912,59.897765999993,99510.11919348412,0.0,0.0,998401.9578263033,998401.9578263033,EXECUTED,Reduced due to cash constraint
2025-03-14,JPM,sell,416.0,232.44,232.30053600000002,96.63702297600001,58.01702399998976,96733.65999897601,-3459.4179509759997,96540.385953024,838160.4817820564,934700.8677350804,EXECUTED,
2025-03-14,NVDA,sell,723.0,121.67,121.59699800000001,87.91462955400002,52.7804459999915,88002.54418355401,-12331.472082431952,184367.10087747002,750193.0717820564,934560.1726595263,EXECUTED,
2025-03-14,AMZN,sell,454.0,197.95,197.83123,89.81537842000002,53.92157999999256,89905.19379842,-10414.344754347985,274092.66391905,660323.7717820564,934416.4357011064,EXECUTED,
2025-03-14,GOOGL,sell,524.4739366853368,165.49,165.39070600000002,86.74311466698715,52.32793799999274,86829.85778165414,-12853.74764116395,360749.0354713702,573528.5800000001,934277.6154713703,EXECUTED,Reduced to available position
2025-03-14,V,sell,318.0,331.8,331.60092000000003,105.44909256000001,63.3074399999939,105554.54165256,5204.41675992003,466092.67893881025,468016.18000000005,934108.8589388103,EXECUTED,
2025-03-14,AAPL,sell,410.0,213.49,213.36190600000003,87.47838146000002,52.51853999999014,87565.85984146001,-12747.622508559958,553483.5820173502,380485.28,933968.8620173503,EXECUTED,
2025-03-14,CSCO,sell,1692.0,60.5,60.4637,102.3045804,61.419599999995114,102406.8849804,2045.0203012800048,655685.8578369502,278119.28,933805.1378369502,EXECUTED,
2025-03-14,QQQ,sell,195.0,479.66,479.37220400000007,93.47757978000001,56.12021999999172,93571.05735978001,-6269.999256689989,749069.9600371702,184585.58000000002,933655.5400371703,EXECUTED,
2025-03-14,UNH,sell,198.0,488.65,488.35681,96.69464838,58.05161999999632,96791.34302838,-3454.914972167986,845667.9137687902,87832.88,933500.7937687902,EXECUTED,
2025-03-14,GOOG,sell,524.0,167.62,167.519428,87.780180272,52.69972799999982,87867.960452272,-12357.604034343996,933360.3138605182,0.0,933360.3138605182,EXECUTED,
2025-03-14,JPM,buy,430.0,232.44,232.57946399999997,100.00916951999999,59.969519999989416,100109.17868951998,0.0,833251.1351709982,99949.2,933200.3351709981,EXECUTED,
2025-03-14,QQQ,buy,208.0,479.66,479.947796,99.829141568,59.861567999991166,99928.97070956799,0.0,733322.1644614302,199718.47999999998,933040.6444614301,EXECUTED,
2025-03-14,GOOGL,buy,604.0,165.49,165.589294,100.015933576,59.97357599999168,100115.94950957599,0.0,633206.2149518542,299674.44,932880.6549518541,EXECUTED,
2025-03-14,HYG,buy,1267.0,78.88,78.92732799999999,100.00092457599999,59.964575999991325,100100.92550057599,0.0,533105.2894512782,399615.4,932720.6894512782,EXECUTED,
2025-03-14,IVV,buy,176.0,565.56,565.899336,99.59828313599999,59.72313600000052,99697.88141913599,0.0,433407.4080321422,499153.96,932561.3680321423,EXECUTED,
2025-03-14,V,buy,301.0,331.8,331.99908,99.93172308,59.92307999999423,100031.65480307999,0.0,333375.7532290622,599025.76,932401.5132290622,EXECUTED,
2025-03-14,XLF,buy,2061.0,48.52,48.549112,100.059719832,59.99983199999548,100159.779551832,0.0,233215.97367723018,699025.48,932241.4536772302,EXECUTED,
2025-03-14,SPY,buy,177.0,562.81,563.1476859999999,99.67714042199998,59.770421999993346,99776.81756242199,0.0,133439.1561148082,798642.85,932082.0061148081,EXECUTED,
2025-03-14,AAPL,buy,468.0,213.49,213.61809399999999,99.97326799199999,59.947991999988744,100073.24125999199,0.0,33365.914854816205,898556.17,931922.0848548162,EXECUTED,
2025-03-14,WMT,buy,390.4484276975947,85.35,85.37,33.33258227254366,23.42000000001198,33365.914854816205,0.0,0.0,931880.9433039897,931880.9433039897,EXECUTED,Reduced due to cash constraint
2025-05-22,V,sell,301.0,357.97,357.75521800000007,107.68432061800003,64.64938199998704,107792.00493861803,7544.9814943020465,107576.63629738202,863777.4876690303,971354.1239664124,EXECUTED,
2025-05-22,JPM,sell,430.0,260.67,260.51359800000006,112.02084714000003,67.25285999998164,112132.86798714002,11799.647603340054,219485.46259024204,751689.3876690303,971174.8502592724,EXECUTED,
2025-05-22,QQQ,sell,208.0,514.0,513.6916,106.8478528,64.14720000000125,106954.70065279999,6812.034237632004,326226.46753744205,644777.3876690303,971003.8552064723,EXECUTED,
2025-05-22,AAPL,sell,468.0,201.36,201.23918400000002,94.179938112,56.54188799999565,94274.11805011201,-5987.483086103995,420312.2257113301,550540.9076690302,970853.1333803603,EXECUTED,
2025-05-22,SPY,sell,177.0,583.09,582.7401460000001,103.14500584200002,61.92415799998878,103248.15084784201,3265.043273736039,523354.0865474881,447333.97766903025,970688.0642165183,EXECUTED,
2025-05-22,XLF,sell,2061.0,50.23,50.199862,103.461915582,62.11441799998718,103565.377497582,3198.6741145859996,626712.5402139061,343809.9476690302,970522.4878829364,EXECUTED,
2025-05-22,WMT,sell,390.4484276975947,95.93,95.872442,37.43324423842885,67.40041800000026,37470.67748266727,4029.896139374214,664108.3512080965,306354.23,970462.5812080965,EXECUTED,Reduced to available position
2025-05-22,IVV,sell,176.0,585.76,585.408544,103.031903744,61.8562559999973,103134.935647744,3230.990421120019,767037.2230483525,203260.47,970297.6930483525,EXECUTED,
2025-05-22,HYG,sell,1267.0,78.97,78.922618,99.99495700599999,60.03299399999864,100094.951963006,-205.96345158199256,866932.1850973465,103205.48,970137.6650973465,EXECUTED,
2025-05-22,GOOGL,sell,604.0,170.87,170.767478,103.143556712,61.92328799999598,103246.70026871201,2924.463645712007,969972.5982526345,0.0,969972.5982526345,EXECUTED,
2025-05-22,V,buy,279.0,357.97,358.184782,99.933554178,59.92417799998799,100033.487732178,0.0,869939.1105204566,99873.63,969812.7405204566,EXECUTED,
2025-05-22,CSCO,buy,1578.0,63.36,63.398016,100.042069248,59.98924799999833,100142.111317248,0.0,769796.9992032086,199855.71000000002,969652.7092032086,EXECUTED,
2025-05-22,MSFT,buy,219.0,454.86,455.13291599999997,99.674108604,59.76860399998958,99773.78271260399,0.0,670023.2164906046,299470.05000000005,969493.2664906046,EXECUTED,
2025-05-22,BA,buy,491.0,203.41,203.53204599999998,99.93423458599999,59.92458599999176,100034.168820586,0.0,569989.0476700186,399344.36000000004,969333.4076700187,EXECUTED,
2025-05-22,IVV,buy,170.0,585.76,586.111456,99.63894752,59.747519999997394,99738.58646752,0.0,470250.46120249864,498923.56,969174.0212024986,EXECUTED,
2025-05-22,AMD,buy,903.0,110.71,110.77642599999999,100.031112678,59.98267799999347,100131.14379067799,0.0,370119.31741182064,598894.69,969014.0074118206,EXECUTED,
2025-05-22,PFE,buy,4340.0,23.04,23.053824,100.05359616,59.996159999998326,100153.64975616,0.0,269965.66765566065,698888.2899999999,968853.9576556606,EXECUTED,
2025-05-22,AMZN,buy,492.0,203.1,203.22186,99.98515512,59.955119999999056,100085.14027512,0.0,169880.52738054068,798813.49,968694.0173805407,EXECUTED,
2025-05-22,JPM,buy,383.0,260.67,260.826402,99.89651196599999,59.901965999983645,99996.40847796599,0.0,69884.11890257469,898650.1000000001,968534.2189025747,EXECUTED,
2025-05-22,PG,buy,422.78640933949424,165.03,165.129018,69.81430459797672,59.90589000000057,69884.1189025747,0.0,-1.4551915228366852e-11,968422.5411332968,968422.5411332968,EXECUTED,Reduced due to cash constraint
2025-08-01,V,sell,279.0,339.35,339.14639000000005,94.62184281000002,56.80718999999141,94716.46465281001,-5506.266764987973,94527.22096719,972993.2525669947,1067520.4735341847,EXECUTED,
2025-08-01,PG,sell,422.78640933949424,150.65,150.55961000000002,63.65455690345462,54.68594999999098,63718.21146035808,-6293.216556023537,158118.12331374118,909300.48,1067418.6033137413,EXECUTED,Reduced to available position
2025-08-01,CSCO,sell,1578.0,67.11,67.069734,105.83604025199999,63.53974800000407,105941.876292252,5588.0928944999905,263848.32752548915,803400.9,1067249.2275254892,EXECUTED,
2025-08-01,MSFT,sell,219.0,524.11,523.7955340000001,114.71122194600002,68.86805399998354,114825.93316794602,14822.728011450032,378444.83824954316,688620.8099999999,1067065.648249543,EXECUTED,
2025-08-01,PFE,sell,4340.0,23.49,23.475906,101.88543204,61.16796000000022,101987.31747204,1629.8968518000038,480228.3848575032,586674.21,1066902.5948575032,EXECUTED,
2025-08-01,IVV,sell,170.0,624.65,624.27521,106.12678570000001,63.7142999999935,106232.91248570001,6282.072446780003,586249.0437718031,480483.71,1066732.753771803,EXECUTED,
2025-08-01,AMD,sell,903.0,171.7,171.59698,154.95207294000002,93.02705999998787,155107.02501294002,54665.97707638201,741046.1646388632,325438.61000000004,1066484.7746388633,EXECUTED,
2025-08-01,AMZN,sell,492.0,214.75,214.62115,105.5936058,63.394199999999955,105699.1994058,5402.871919080018,846534.1768330631,219781.61000000002,1066315.7868330632,EXECUTED,
2025-08-01,JPM,sell,383.0,289.37,289.19637800000004,110.76221277400002,66.49722599998705,110872.97498677402,10655.042083260007,957185.6273942891,108952.90000000001,1066138.5273942892,EXECUTED,
2025-08-01,BA,sell,491.0,221.9,221.76686,108.88752826000001,65.37173999999871,108996.41578826001,8744.471911154003,1065964.268126029,0.0,1065964.268126029,EXECUTED,
2025-08-01,TLT,buy,1138.0,87.82,87.87269199999999,99.99912349599998,59.963495999992375,100099.12261949599,0.0,965865.1455065331,99939.15999999999,1065804.305506533,EXECUTED,
2025-08-01,HYG,buy,1250.0,79.98,80.027988,100.03498499999999,59.984999999986854,100135.01998499999,0.0,865730.1255215331,199914.15999999997,1065644.285521533,EXECUTED,
2025-08-01,XOM,buy,912.0,109.64,109.705784,100.05167500799999,59.995007999994186,100151.72668300799,0.0,765578.398838525,299905.83999999997,1065484.238838525,EXECUTED,
2025-08-01,GOOG,buy,526.0,189.95,190.06396999999998,99.97364821999999,59.948219999997264,100073.62186821998,0.0,665504.776970305,399819.54,1065324.316970305,EXECUTED,
2025-08-01,BA,buy,450.0,221.9,222.03314,99.914913,59.91299999999882,100014.827913,0.0,565489.949057305,499674.54,1065164.489057305,EXECUTED,
2025-08-01,WMT,buy,1015.0,98.49,98.54909399999998,100.02733040999998,59.98040999998736,100127.35774040998,0.0,465362.59131689504,599641.89,1065004.481316895,EXECUTED,
2025-08-01,CSCO,buy,1490.0,67.11,67.150266,100.05389634000001,59.99634000000384,100153.95023634001,0.0,365208.64108055504,699635.79,1064844.431080555,EXECUTED,
2025-08-01,GOOGL,buy,528.0,189.13,189.24347799999998,99.920556384,59.91638399999283,100020.47694038399,0.0,265188.164140171,799496.43,1064684.594140171,EXECUTED,
2025-08-01,BAC,buy,2190.0,45.66,45.68739599999999,100.05539723999998,59.997239999991194,100155.45263723997,0.0,165032.71150293105,899491.8300000001,1064524.5415029312,EXECUTED,
2025-08-01,CVX,buy,660.0,151.4,151.49084,99.98395439999999,59.95439999999064,100083.93835439999,0.0,64948.773148531065,999415.8300000001,1064364.6031485312,EXECUTED,
2025-10-09,GOOGL,sell,528.0,241.53,241.385082,127.451323296,76.51670399999466,127578.774619296,27303.39503232001,192272.64512123505,946247.6699999999,1138520.3151212349,EXECUTED,
2025-10-09,XOM,sell,912.0,112.91,112.842254,102.912135648,61.78435199999967,103015.047783648,2657.4968293440033,295081.86863358703,843273.7499999999,1138355.618633587,EXECUTED,
2025-10-09,CVX,sell,660.0,151.64,151.56,100.0296,52.799999999989495,100129.6296,-154.36795439997513,395011.43903358706,743191.3499999999,1138202.7890335869,EXECUTED,(filled at day low $151.56)
2025-10-09,CSCO,sell,1490.0,69.96,69.918024,104.17785576000001,62.544239999986786,104282.03361576001,3919.727667900006,499085.1169378271,638950.95,1138036.066937827,EXECUTED,
2025-10-09,BA,sell,450.0,216.0,215.9,97.155,44.99999999999744,97252.155,-2956.982913,596142.961937827,541750.9500000001,1137893.9119378272,EXECUTED,(filled at day low $215.90)
2025-10-09,WMT,sell,1015.0,101.77,101.708938,103.23457207000001,61.97792999999251,103337.80664207,3003.9797575200355,699274.2994357571,438454.4,1137728.699435757,EXECUTED,
2025-10-09,HYG,sell,1250.0,80.42,80.37174800000001,100.46468500000002,60.31499999998857,100565.14968500001,229.2003300000215,799638.5197507571,337929.4,1137567.919750757,EXECUTED,
2025-10-09,TLT,sell,1138.0,89.18,89.12649200000001,101.42594789600001,60.8921039999928,101527.37384389601,1225.3993286080222,900963.0416988612,236442.56,1137405.6016988612,EXECUTED,
2025-10-09,BAC,sell,2190.0,49.79,49.760126,108.97467594,65.42405999999893,109083.65061594,8710.24862682003,1009828.7429629212,127402.46,1137231.2029629212,EXECUTED,
2025-10-09,GOOG,sell,526.0,242.21,242.06467400000002,127.32601852400002,76.44147599999104,127453.34454252402,27125.070637256023,1137027.435468397,0.0,1137027.435468397,EXECUTED,
2025-10-09,XOM,buy,885.0,112.91,112.977746,99.98530520999999,59.95520999999968,100085.29051520998,0.0,1036942.1449531871,99925.34999999999,1136867.4949531872,EXECUTED,
2025-10-09,PFE,buy,3961.0,25.24,25.255143999999998,100.03562538399999,59.985383999997545,100135.66100938398,0.0,936806.4839438031,199900.99,1136707.473943803,EXECUTED,
2025-10-09,AAPL,buy,393.0,254.04,254.192424,99.897622632,59.90263199999856,99997.52025463199,0.0,836808.9636891711,299738.70999999996,1136547.6736891712,EXECUTED,
2025-10-09,SPY,buy,148.0,671.16,671.562696,99.391279008,59.599007999998776,99490.670287008,0.0,737318.2934021631,399070.38999999996,1136388.683402163,EXECUTED,
2025-10-09,GOOG,buy,412.0,242.21,242.355326,99.85039431199999,59.87431199999298,99950.24470631199,0.0,637368.0486958511,498860.91,1136228.958695851,EXECUTED,
2025-10-09,BA,buy,462.0,216.0,216.12959999999998,99.8518752,59.875199999991764,99951.72707519999,0.0,537416.3216206512,598652.91,1136069.2316206512,EXECUTED,
2025-10-09,WMT,buy,982.0,101.77,101.83106199999999,99.99810288399999,59.962883999992755,100098.10098688399,0.0,437318.2206337672,698591.0499999999,1135909.2706337671,EXECUTED,
2025-10-09,IWM,buy,407.0,245.13,245.277078,99.827770746,59.860745999997306,99927.59851674599,0.0,337390.62211702124,798358.96,1135749.582117021,EXECUTED,
2025-10-09,MSFT,buy,191.0,522.4,522.71344,99.83826703999999,59.8670400000027,99938.10530704,0.0,237452.51680998126,898137.36,1135589.8768099812,EXECUTED,
2025-10-09,DIA,buy,215.0,463.5,463.7781,99.71229149999999,59.791499999998905,99812.0037915,0.0,137640.51301848126,997789.86,1135430.3730184813,EXECUTED,
2025-12-17,BA,sell,462.0,206.33,206.20620200000002,95.26726532400001,57.19467599999706,95362.53258932401,-4779.729016523983,232812.51107715728,940393.05,1173205.5610771573,EXECUTED,
2025-12-17,DIA,sell,215.0,479.8,479.51212000000004,103.09510580000001,61.89419999999416,103198.20090580001,3180.006902699999,335804.5217713573,837236.05,1173040.5717713572,EXECUTED,
2025-12-17,SPY,sell,148.0,671.4,671.2,99.33760000000001,29.599999999989905,99436.9376,-252.4078870079975,435042.7841713573,737868.85,1172911.6341713574,EXECUTED,(filled at day low $671.20)
2025-12-17,UNH,buy,301.0,331.63,331.82897799999995,99.88052237799998,59.892377999986195,99980.40290037797,0.0,335062.3812709793,837689.48,1172751.8612709793,EXECUTED,
2025-12-17,MSFT,sell,191.0,476.12,475.834328,90.88435664800001,54.563351999995575,90975.241004648,-9144.633015688,425855.8535623313,746750.56,1172606.4135623313,EXECUTED,
2025-12-17,XOM,sell,885.0,117.41,117.339554,103.84550529,62.34470999999097,103949.35079529,3656.369269500021,529597.5133470413,642842.7100000001,1172440.2233470413,EXECUTED,
2025-12-17,WMT,sell,982.0,115.66,115.590604,113.509973128,68.14687199999761,113623.483101128,13298.362167988002,642993.9765019133,529264.59,1172258.5665019131,EXECUTED,
2025-12-17,AAPL,sell,393.0,271.84,271.676896,106.76902012800001,64.09987199999046,106875.78914812801,6664.730853240006,749656.2276097853,422431.47000000003,1172087.6976097852,EXECUTED,
2025-12-17,GOOG,sell,412.0,298.06,297.881164,122.72703956800001,73.68043199999579,122849.766607568,22654.06782212002,872260.5401382173,299630.75,1171891.2901382172,EXECUTED,
2025-12-17,HYG,buy,1241.0,80.56,80.608336,100.034944976,59.98497599999,100134.979920976,0.0,772125.5602172413,399605.71,1171731.2702172413,EXECUTED,
2025-12-17,WMT,buy,864.0,115.66,115.729396,99.99019814399999,59.9581439999979,100090.188342144,0.0,672035.3718750973,499535.95,1171571.3218750972,EXECUTED,
2025-12-17,JPM,buy,317.0,314.98,315.168988,99.90856919600002,59.90919599999836,100008.47776519602,0.0,572026.8941099013,599384.61,1171411.5041099014,EXECUTED,
2025-12-17,IWM,buy,404.0,247.24,247.388344,99.944890976,59.93097599999203,100044.83586697599,0.0,471982.05824292527,699269.5700000001,1171251.6282429253,EXECUTED,
2025-12-17,GOOGL,buy,337.0,296.72,296.898032,100.05463678400001,59.99678399999101,100154.691420784,0.0,371827.3668221413,799264.2100000001,1171091.5768221414,EXECUTED,
2025-12-17,DIA,buy,208.0,479.8,480.08788,99.85827904,59.87903999999435,99958.13731903999,0.0,271869.2295031013,899062.6100000001,1170931.8395031015,EXECUTED,
2025-12-17,GOOG,buy,335.0,298.06,298.238836,99.91001006,59.91005999999658,100009.92007006,0.0,171859.30943304132,998912.71,1170772.0194330413,EXECUTED,
2025-12-17,CSCO,buy,1315.0,76.0,76.0456,99.99996399999999,59.96399999999106,100099.963964,0.0,71759.34546904132,1098852.71,1170612.0554690412,EXECUTED,
2025-12-17,IWM,sell,407.0,247.24,247.09165600000003,100.56630399200002,60.37600799999197,100666.87029599202,538.1391712620243,172225.08315704932,998226.0299999999,1170451.1131570493,EXECUTED,
2025-12-17,PFE,sell,3961.0,25.04,25.03,99.14383000000001,39.60999999999212,99242.97383,-1090.9748393839836,271269.7693270493,899042.59,1170312.3593270492,EXECUTED,(filled at day low $25.03)
2025-12-17,BAC,buy,1833.0,54.55,54.58272999999999,100.05014408999999,59.99408999998847,100150.19423408998,0.0,171119.57509295933,999032.74,1170152.3150929594,EXECUTED,
